step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
217,2,2,152.6,75.7,649,0.9999,170.75,0,gpt-oss-120b,cot,651,395.7
218,2,2,177.9,84.0,720,0.9997,171.25,0,gpt-oss-120b,cot,525,317.1
219,3,2,205.0,94.0,806,0.9994,171.75,1,gpt-oss-120b,cot,542,354.2
220,3,3,126.4,65.2,838,1.0,172.5,0,gpt-oss-120b,cot,528,508.3
221,3,3,135.7,68.4,879,0.9999,173.25,0,gpt-oss-120b,cot,531,362.1
222,3,3,129.8,69.0,887,0.9999,174.0,0,gpt-oss-120b,cot,529,383.6
223,3,3,118.3,62.8,808,1.0,174.75,0,gpt-oss-120b,cot,579,389.8
224,3,3,125.4,68.8,884,0.9999,175.5,0,gpt-oss-120b,cot,520,300.1
225,3,3,121.4,64.5,829,1.0,176.25,0,gpt-oss-120b,cot,592,523.4
226,3,3,119.5,63.5,816,1.0,177.0,0,gpt-oss-120b,cot,684,543.3
227,3,3,125.7,65.3,840,1.0,177.75,0,gpt-oss-120b,cot,527,473.1
228,3,3,138.4,69.2,890,0.9999,178.5,0,gpt-oss-120b,cot,532,324.9
229,3,3,145.7,73.7,948,0.9999,179.25,0,gpt-oss-120b,cot,725,498.5
230,3,3,136.4,67.7,870,0.9999,180.0,0,gpt-oss-120b,cot,501,348.2
231,3,3,124.6,65.9,847,1.0,180.75,0,gpt-oss-120b,cot,724,485.5
232,3,3,134.5,69.0,887,0.9999,181.5,0,gpt-oss-120b,cot,616,395.4
233,3,3,132.1,68.7,883,0.9999,182.25,0,gpt-oss-120b,cot,498,417.3
234,3,3,134.4,68.6,882,0.9999,183.0,0,gpt-oss-120b,cot,545,396.1
235,3,3,133.6,68.5,881,0.9999,183.75,0,gpt-oss-120b,cot,741,692.6
236,3,3,140.1,70.9,911,0.9999,184.5,0,gpt-oss-120b,cot,681,401.5
237,3,3,151.2,75.7,973,0.9999,185.25,0,gpt-oss-120b,cot,649,408.3
238,3,3,153.2,72.9,937,0.9999,186.0,0,gpt-oss-120b,cot,499,299.1
239,3,3,129.8,67.7,870,0.9999,186.75,0,gpt-oss-120b,cot,751,472.0
240,3,3,127.1,66.3,852,1.0,187.5,0,gpt-oss-120b,cot,712,505.0
241,3,3,131.3,66.8,859,0.9999,188.25,0,gpt-oss-120b,cot,594,393.4
242,1,1,106.5,55.7,716,1.0,189.0,1,gpt-oss-120b,cot,822,595.0
243,2,1,776.7,170.5,819,0.8924,189.25,1,gpt-oss-120b,cot,696,598.8
244,3,2,315.1,119.8,1031,0.9964,189.75,1,gpt-oss-120b,cot,667,415.4
245,3,3,161.5,80.6,1036,0.9998,190.5,0,gpt-oss-120b,cot,645,457.7
246,3,3,158.1,77.4,995,0.9999,191.25,0,gpt-oss-120b,cot,594,389.1
247,3,3,156.2,78.0,1003,0.9998,192.0,0,gpt-oss-120b,cot,494,314.7
248,3,3,117.8,64.9,835,1.0,192.75,0,gpt-oss-120b,cot,548,370.4
249,3,3,135.6,71.1,914,0.9999,193.5,0,gpt-oss-120b,cot,513,361.5
250,3,3,144.2,75.7,974,0.9999,194.25,0,gpt-oss-120b,cot,555,384.6
251,3,3,148.3,75.5,971,0.9999,195.0,0,gpt-oss-120b,cot,696,442.6
252,3,3,132.2,70.9,911,0.9999,195.75,0,gpt-oss-120b,cot,643,443.1
253,3,3,137.0,69.8,898,0.9999,196.5,0,gpt-oss-120b,cot,543,400.8
254,3,3,134.7,69.3,891,0.9999,197.25,0,gpt-oss-120b,cot,508,351.5
255,3,3,142.4,70.9,911,0.9999,198.0,0,gpt-oss-120b,cot,752,793.8
256,3,3,120.1,65.4,841,1.0,198.75,0,gpt-oss-120b,cot,515,478.2
257,3,3,136.9,67.7,871,0.9999,199.5,0,gpt-oss-120b,cot,607,401.5
258,1,1,126.0,66.0,848,1.0,200.25,1,gpt-oss-120b,cot,822,509.1
259,2,1,843.0,171.0,832,0.881,200.5,1,gpt-oss-120b,cot,698,446.3
260,3,2,220.3,96.5,828,0.9993,201.0,1,gpt-oss-120b,cot,630,616.0
261,3,3,132.5,66.0,848,1.0,201.75,0,gpt-oss-120b,cot,559,351.6
262,3,3,126.1,66.9,860,0.9999,202.5,0,gpt-oss-120b,cot,638,375.5
263,3,3,123.1,67.0,861,0.9999,203.25,0,gpt-oss-120b,cot,680,679.7
264,3,3,111.5,62.0,797,1.0,204.0,0,gpt-oss-120b,cot,478,452.2
265,1,1,115.0,60.9,783,1.0,204.75,1,gpt-oss-120b,cot,822,615.6
266,2,1,675.8,161.8,729,0.9514,205.0,1,gpt-oss-120b,cot,628,539.0
267,2,2,161.0,81.8,701,0.9998,205.5,0,gpt-oss-120b,cot,486,349.4
268,2,2,162.6,79.9,685,0.9998,206.0,0,gpt-oss-120b,cot,487,265.4
269,2,2,190.7,87.2,748,0.9997,206.5,0,gpt-oss-120b,cot,525,328.1
270,2,2,198.4,91.9,788,0.9995,207.0,0,gpt-oss-120b,cot,767,497.2
271,3,2,208.0,94.8,813,0.9994,207.5,1,gpt-oss-120b,cot,633,437.7
272,3,3,117.3,62.1,799,1.0,208.25,0,gpt-oss-120b,cot,491,345.5
273,2,2,110.8,59.4,764,1.0,209.0,1,gpt-oss-120b,cot,744,712.3
274,2,2,173.6,85.5,733,0.9997,209.5,0,gpt-oss-120b,cot,491,291.4
275,2,2,174.0,83.5,716,0.9998,210.0,0,gpt-oss-120b,cot,483,371.8
276,2,2,159.1,81.0,694,0.9998,210.5,0,gpt-oss-120b,cot,532,322.8
277,2,2,163.9,80.0,686,0.9998,211.0,0,gpt-oss-120b,cot,517,325.5
278,2,2,169.7,83.4,715,0.9998,211.5,0,gpt-oss-120b,cot,615,541.3
279,2,2,170.5,85.4,732,0.9997,212.0,0,gpt-oss-120b,cot,487,353.4
280,2,2,183.4,88.2,756,0.9996,212.5,0,gpt-oss-120b,cot,525,414.8
281,2,2,173.0,84.7,726,0.9997,213.0,0,gpt-oss-120b,cot,483,481.8
282,3,2,200.2,90.1,773,0.9996,213.5,1,gpt-oss-120b,cot,644,399.4
283,2,2,97.3,54.1,696,1.0,214.25,1,gpt-oss-120b,cot,756,654.2
284,2,2,165.0,81.5,699,0.9998,214.75,0,gpt-oss-120b,cot,519,288.2
285,2,2,186.0,86.2,739,0.9997,215.25,0,gpt-oss-120b,cot,467,467.2
286,3,2,413.5,135.5,1173,0.9904,215.75,1,gpt-oss-120b,cot,638,555.4
287,4,3,207.2,90.1,1159,0.9996,216.5,1,gpt-oss-120b,cot,668,653.6
288,4,4,110.7,59.0,1011,1.0,217.5,0,gpt-oss-120b,cot,445,255.9
289,1,1,118.1,62.3,1068,1.0,218.5,1,gpt-oss-120b,cot,823,633.0
290,3,1,940.4,184.0,1019,0.7737,218.75,1,gpt-oss-120b,cot,640,372.1
291,3,3,156.4,78.7,1012,0.9998,219.5,0,gpt-oss-120b,cot,624,413.7
292,3,3,133.2,72.1,927,0.9999,220.25,0,gpt-oss-120b,cot,525,302.0
293,3,3,125.6,66.7,858,0.9999,221.0,0,gpt-oss-120b,cot,522,326.3
294,1,1,118.5,63.0,810,1.0,221.75,1,gpt-oss-120b,cot,822,544.7
